event_id,session_id,user_key,product_key,date_key,event_name,page_type,page_load_ms,event_timestamp
2606,SES-2025-001144,5355,0,20251024,session_visit,home_or_landing,1665,2025-10-24 06:35:53
2607,SES-2025-001144,5355,0,20251024,browse_search,category_search_listing,1558,2025-10-24 06:36:21
2608,SES-2025-001144,5355,9,20251024,product_view,product_detail,1843,2025-10-24 06:37:00
2609,SES-2025-001144,5355,9,20251024,add_to_cart,cart_modal,1848,2025-10-24 06:37:13
2610,SES-2025-001144,5355,9,20251024,checkout_initiated,checkout_step1,1715,2025-10-24 06:37:37
2611,SES-2025-001144,5355,9,20251024,payment_attempted,payment_gateway,2050,2025-10-24 06:38:20
2612,SES-2025-001144,5355,9,20251024,purchase_completed,order_confirmation,1765,2025-10-24 06:38:35
2613,SES-2025-001145,5285,0,20251218,session_visit,home_or_landing,622,2025-12-18 13:35:34
2614,SES-2025-001145,5285,0,20251218,browse_search,category_search_listing,782,2025-12-18 13:36:17
2615,SES-2025-001145,5285,25,20251218,product_view,product_detail,586,2025-12-18 13:36:52
2616,SES-2025-001146,1356,0,20251101,session_visit,home_or_landing,1762,2025-11-01 05:39:28
2617,SES-2025-001146,1356,0,20251101,browse_search,category_search_listing,1849,2025-11-01 05:39:49
2618,SES-2025-001146,1356,24,20251101,product_view,product_detail,1873,2025-11-01 05:40:43
2619,SES-2025-001147,0,0,20250821,session_visit,home_or_landing,1383,2025-08-21 07:21:59
2620,SES-2025-001147,0,0,20250821,browse_search,category_search_listing,1429,2025-08-21 07:22:32
2621,SES-2025-001147,0,21,20250821,product_view,product_detail,1661,2025-08-21 07:22:49
2622,SES-2025-001148,2344,0,20250405,session_visit,home_or_landing,2050,2025-04-05 03:04:54
2623,SES-2025-001148,2344,0,20250405,browse_search,category_search_listing,2169,2025-04-05 03:05:23
2624,SES-2025-001148,2344,18,20250405,product_view,product_detail,2216,2025-04-05 03:06:02
2625,SES-2025-001148,2344,18,20250405,add_to_cart,cart_modal,2159,2025-04-05 03:06:13
2626,SES-2025-001149,2273,0,20251204,session_visit,home_or_landing,825,2025-12-04 18:00:34
2627,SES-2025-001150,0,0,20250126,session_visit,home_or_landing,2383,2025-01-26 13:18:55
2628,SES-2025-001150,0,0,20250126,browse_search,category_search_listing,2558,2025-01-26 13:19:25
2629,SES-2025-001150,0,2,20250126,product_view,product_detail,2639,2025-01-26 13:20:15
2630,SES-2025-001151,2836,0,20251221,session_visit,home_or_landing,2436,2025-12-21 00:30:09
2631,SES-2025-001151,2836,0,20251221,browse_search,category_search_listing,2488,2025-12-21 00:30:47
2632,SES-2025-001152,7470,0,20250407,session_visit,home_or_landing,1346,2025-04-07 23:48:28
2633,SES-2025-001152,7470,0,20250407,browse_search,category_search_listing,1539,2025-04-07 23:48:43
2634,SES-2025-001152,7470,11,20250407,product_view,product_detail,1452,2025-04-07 23:49:39
2635,SES-2025-001153,8827,0,20250305,session_visit,home_or_landing,349,2025-03-05 14:12:07
2636,SES-2025-001153,8827,0,20250305,browse_search,category_search_listing,530,2025-03-05 14:12:41
2637,SES-2025-001153,8827,12,20250305,product_view,product_detail,374,2025-03-05 14:13:11
2638,SES-2025-001153,8827,12,20250305,add_to_cart,cart_modal,521,2025-03-05 14:13:27
2639,SES-2025-001153,8827,12,20250305,checkout_initiated,checkout_step1,549,2025-03-05 14:13:52
2640,SES-2025-001154,0,0,20250902,session_visit,home_or_landing,1386,2025-09-02 07:47:33
2641,SES-2025-001155,0,0,20250328,session_visit,home_or_landing,2515,2025-03-28 06:28:31
2642,SES-2025-001156,0,0,20251117,session_visit,home_or_landing,1182,2025-11-17 03:28:43
2643,SES-2025-001156,0,0,20251117,browse_search,category_search_listing,1370,2025-11-17 03:29:01
2644,SES-2025-001156,0,18,20251117,product_view,product_detail,1090,2025-11-17 03:29:30
2645,SES-2025-001157,4005,0,20250720,session_visit,home_or_landing,2679,2025-07-20 08:35:46
2646,SES-2025-001157,4005,0,20250720,browse_search,category_search_listing,2928,2025-07-20 08:36:20
2647,SES-2025-001158,2495,0,20251231,session_visit,home_or_landing,1493,2025-12-31 03:35:14
2648,SES-2025-001158,2495,0,20251231,browse_search,category_search_listing,1457,2025-12-31 03:35:48
2649,SES-2025-001158,2495,18,20251231,product_view,product_detail,1460,2025-12-31 03:36:31
2650,SES-2025-001159,8222,0,20250516,session_visit,home_or_landing,419,2025-05-16 17:42:35
2651,SES-2025-001160,0,0,20251125,session_visit,home_or_landing,2049,2025-11-25 17:12:00
2652,SES-2025-001160,0,0,20251125,browse_search,category_search_listing,1909,2025-11-25 17:12:36
2653,SES-2025-001160,0,13,20251125,product_view,product_detail,1985,2025-11-25 17:13:34
2654,SES-2025-001160,0,13,20251125,add_to_cart,cart_modal,2226,2025-11-25 17:13:58
2655,SES-2025-001161,3565,0,20250621,session_visit,home_or_landing,3505,2025-06-21 20:11:49
2656,SES-2025-001162,0,0,20251026,session_visit,home_or_landing,3947,2025-10-26 16:04:57
2657,SES-2025-001162,0,0,20251026,browse_search,category_search_listing,3877,2025-10-26 16:05:28
2658,SES-2025-001162,0,22,20251026,product_view,product_detail,4134,2025-10-26 16:06:16
2659,SES-2025-001163,6268,0,20251111,session_visit,home_or_landing,2303,2025-11-11 20:31:13
2660,SES-2025-001163,6268,0,20251111,browse_search,category_search_listing,2383,2025-11-11 20:31:37
2661,SES-2025-001164,0,0,20250109,session_visit,home_or_landing,2434,2025-01-09 21:05:38
2662,SES-2025-001165,3727,0,20250328,session_visit,home_or_landing,2986,2025-03-28 18:55:44
2663,SES-2025-001166,3098,0,20250618,session_visit,home_or_landing,3893,2025-06-18 02:53:10
2664,SES-2025-001167,0,0,20250206,session_visit,home_or_landing,2200,2025-02-06 18:23:49
2665,SES-2025-001167,0,0,20250206,browse_search,category_search_listing,2203,2025-02-06 18:24:23
2666,SES-2025-001167,0,16,20250206,product_view,product_detail,2445,2025-02-06 18:24:41
2667,SES-2025-001167,0,16,20250206,add_to_cart,cart_modal,2544,2025-02-06 18:24:52
2668,SES-2025-001168,0,0,20250414,session_visit,home_or_landing,2965,2025-04-14 10:20:26
2669,SES-2025-001169,6481,0,20251210,session_visit,home_or_landing,1626,2025-12-10 20:18:33
2670,SES-2025-001169,6481,0,20251210,browse_search,category_search_listing,1547,2025-12-10 20:19:13
2671,SES-2025-001170,4977,0,20250704,session_visit,home_or_landing,1074,2025-07-04 00:51:14
2672,SES-2025-001170,4977,0,20250704,browse_search,category_search_listing,1170,2025-07-04 00:51:33
2673,SES-2025-001171,0,0,20251124,session_visit,home_or_landing,1719,2025-11-24 07:13:31
2674,SES-2025-001171,0,0,20251124,browse_search,category_search_listing,1931,2025-11-24 07:14:12
2675,SES-2025-001171,0,14,20251124,product_view,product_detail,1992,2025-11-24 07:14:55
2676,SES-2025-001171,0,14,20251124,add_to_cart,cart_modal,1777,2025-11-24 07:15:09
2677,SES-2025-001172,3347,0,20250628,session_visit,home_or_landing,2440,2025-06-28 21:09:08
2678,SES-2025-001173,0,0,20251023,session_visit,home_or_landing,1544,2025-10-23 21:34:04
2679,SES-2025-001173,0,0,20251023,browse_search,category_search_listing,1742,2025-10-23 21:34:22
2680,SES-2025-001173,0,22,20251023,product_view,product_detail,1654,2025-10-23 21:34:38
2681,SES-2025-001174,0,0,20250425,session_visit,home_or_landing,425,2025-04-25 13:02:59
2682,SES-2025-001174,0,0,20250425,browse_search,category_search_listing,455,2025-04-25 13:03:33
2683,SES-2025-001175,0,0,20251214,session_visit,home_or_landing,1589,2025-12-14 19:37:41
2684,SES-2025-001175,0,0,20251214,browse_search,category_search_listing,1538,2025-12-14 19:37:53
2685,SES-2025-001175,0,2,20251214,product_view,product_detail,1626,2025-12-14 19:38:08
2686,SES-2025-001176,0,0,20250620,session_visit,home_or_landing,1184,2025-06-20 03:58:08
2687,SES-2025-001176,0,0,20250620,browse_search,category_search_listing,1035,2025-06-20 03:58:39
2688,SES-2025-001176,0,31,20250620,product_view,product_detail,1170,2025-06-20 03:59:29
2689,SES-2025-001177,1668,0,20250924,session_visit,home_or_landing,2661,2025-09-24 19:25:10
2690,SES-2025-001178,0,0,20250620,session_visit,home_or_landing,1317,2025-06-20 09:34:05
2691,SES-2025-001178,0,0,20250620,browse_search,category_search_listing,1463,2025-06-20 09:34:30
2692,SES-2025-001178,0,17,20250620,product_view,product_detail,1454,2025-06-20 09:34:56
2693,SES-2025-001179,0,0,20251004,session_visit,home_or_landing,1096,2025-10-04 21:24:58
2694,SES-2025-001179,0,0,20251004,browse_search,category_search_listing,1332,2025-10-04 21:25:39
2695,SES-2025-001179,0,6,20251004,product_view,product_detail,1290,2025-10-04 21:26:14
2696,SES-2025-001180,0,0,20250711,session_visit,home_or_landing,4678,2025-07-11 13:47:12
2697,SES-2025-001180,0,0,20250711,browse_search,category_search_listing,4632,2025-07-11 13:47:23
2698,SES-2025-001180,0,33,20250711,product_view,product_detail,4879,2025-07-11 13:48:13
2699,SES-2025-001181,0,0,20250905,session_visit,home_or_landing,824,2025-09-05 20:19:04
2700,SES-2025-001182,3712,0,20251005,session_visit,home_or_landing,2968,2025-10-05 20:57:59
2701,SES-2025-001182,3712,0,20251005,browse_search,category_search_listing,3165,2025-10-05 20:58:09
2702,SES-2025-001183,0,0,20250219,session_visit,home_or_landing,2247,2025-02-19 11:21:36
2703,SES-2025-001183,0,0,20250219,browse_search,category_search_listing,2275,2025-02-19 11:21:55
2704,SES-2025-001183,0,9,20250219,product_view,product_detail,2544,2025-02-19 11:22:10
2705,SES-2025-001184,4750,0,20251022,session_visit,home_or_landing,1237,2025-10-22 15:08:53
2706,SES-2025-001184,4750,0,20251022,browse_search,category_search_listing,1175,2025-10-22 15:09:37
2707,SES-2025-001185,8113,0,20251023,session_visit,home_or_landing,1947,2025-10-23 15:45:20
2708,SES-2025-001185,8113,0,20251023,browse_search,category_search_listing,2180,2025-10-23 15:46:02
2709,SES-2025-001185,8113,28,20251023,product_view,product_detail,1883,2025-10-23 15:46:19
2710,SES-2025-001185,8113,28,20251023,add_to_cart,cart_modal,2074,2025-10-23 15:46:36
2711,SES-2025-001186,0,0,20251001,session_visit,home_or_landing,483,2025-10-01 19:28:16
2712,SES-2025-001186,0,0,20251001,browse_search,category_search_listing,663,2025-10-01 19:28:53
2713,SES-2025-001186,0,26,20251001,product_view,product_detail,696,2025-10-01 19:29:35
2714,SES-2025-001187,0,0,20250313,session_visit,home_or_landing,3845,2025-03-13 05:49:58
2715,SES-2025-001187,0,0,20250313,browse_search,category_search_listing,3842,2025-03-13 05:50:41
2716,SES-2025-001187,0,26,20250313,product_view,product_detail,3780,2025-03-13 05:51:15
2717,SES-2025-001187,0,26,20250313,add_to_cart,cart_modal,4057,2025-03-13 05:51:43
2718,SES-2025-001187,0,26,20250313,checkout_initiated,checkout_step1,3895,2025-03-13 05:52:21
2719,SES-2025-001187,0,26,20250313,payment_attempted,payment_gateway,4187,2025-03-13 05:52:45
2720,SES-2025-001187,4826,26,20250313,purchase_completed,order_confirmation,3945,2025-03-13 05:52:50
2721,SES-2025-001188,5070,0,20251219,session_visit,home_or_landing,3230,2025-12-19 13:14:42
2722,SES-2025-001188,5070,0,20251219,browse_search,category_search_listing,3211,2025-12-19 13:14:59
2723,SES-2025-001188,5070,14,20251219,product_view,product_detail,3167,2025-12-19 13:15:18
2724,SES-2025-001189,8629,0,20251105,session_visit,home_or_landing,1055,2025-11-05 18:22:52
2725,SES-2025-001190,0,0,20250721,session_visit,home_or_landing,2890,2025-07-21 03:56:52
2726,SES-2025-001190,0,0,20250721,browse_search,category_search_listing,2771,2025-07-21 03:57:29
2727,SES-2025-001190,0,33,20250721,product_view,product_detail,3139,2025-07-21 03:58:08
2728,SES-2025-001191,4770,0,20251125,session_visit,home_or_landing,1631,2025-11-25 17:45:33
2729,SES-2025-001191,4770,0,20251125,browse_search,category_search_listing,1653,2025-11-25 17:45:46
2730,SES-2025-001191,4770,19,20251125,product_view,product_detail,1681,2025-11-25 17:46:46
2731,SES-2025-001192,2808,0,20251102,session_visit,home_or_landing,1634,2025-11-02 19:11:55
2732,SES-2025-001192,2808,0,20251102,browse_search,category_search_listing,1522,2025-11-02 19:12:39
2733,SES-2025-001192,2808,28,20251102,product_view,product_detail,1924,2025-11-02 19:13:21
2734,SES-2025-001192,2808,28,20251102,add_to_cart,cart_modal,1767,2025-11-02 19:13:58
2735,SES-2025-001193,0,0,20250321,session_visit,home_or_landing,1591,2025-03-21 11:29:26
2736,SES-2025-001193,0,0,20250321,browse_search,category_search_listing,1628,2025-03-21 11:30:11
2737,SES-2025-001193,0,14,20250321,product_view,product_detail,1746,2025-03-21 11:30:40
2738,SES-2025-001193,0,14,20250321,add_to_cart,cart_modal,1755,2025-03-21 11:31:08
2739,SES-2025-001193,0,14,20250321,checkout_initiated,checkout_step1,1791,2025-03-21 11:31:48
2740,SES-2025-001194,8227,0,20251006,session_visit,home_or_landing,2952,2025-10-06 05:00:45
2741,SES-2025-001194,8227,0,20251006,browse_search,category_search_listing,3023,2025-10-06 05:01:17
2742,SES-2025-001194,8227,9,20251006,product_view,product_detail,3236,2025-10-06 05:02:11
2743,SES-2025-001195,7475,0,20251014,session_visit,home_or_landing,2319,2025-10-14 18:51:14
2744,SES-2025-001195,7475,0,20251014,browse_search,category_search_listing,2351,2025-10-14 18:51:52
2745,SES-2025-001196,5305,0,20250525,session_visit,home_or_landing,4502,2025-05-25 19:26:08
2746,SES-2025-001196,5305,0,20250525,browse_search,category_search_listing,4405,2025-05-25 19:26:27
2747,SES-2025-001196,5305,1,20250525,product_view,product_detail,4623,2025-05-25 19:27:09
2748,SES-2025-001196,5305,1,20250525,add_to_cart,cart_modal,4854,2025-05-25 19:27:28
2749,SES-2025-001197,3002,0,20251229,session_visit,home_or_landing,2394,2025-12-29 07:58:50
2750,SES-2025-001197,3002,0,20251229,browse_search,category_search_listing,2639,2025-12-29 07:59:34
2751,SES-2025-001198,4673,0,20251230,session_visit,home_or_landing,1076,2025-12-30 02:17:46
2752,SES-2025-001198,4673,0,20251230,browse_search,category_search_listing,1311,2025-12-30 02:18:21
2753,SES-2025-001199,7072,0,20251123,session_visit,home_or_landing,2405,2025-11-23 16:19:15
2754,SES-2025-001200,1233,0,20251123,session_visit,home_or_landing,2492,2025-11-23 05:29:12
2755,SES-2025-001200,1233,0,20251123,browse_search,category_search_listing,2382,2025-11-23 05:29:47
2756,SES-2025-001200,1233,30,20251123,product_view,product_detail,2624,2025-11-23 05:30:41
2757,SES-2025-001201,0,0,20250525,session_visit,home_or_landing,269,2025-05-25 03:45:14
2758,SES-2025-001201,0,0,20250525,browse_search,category_search_listing,285,2025-05-25 03:45:25
2759,SES-2025-001202,0,0,20250311,session_visit,home_or_landing,1378,2025-03-11 21:46:13
2760,SES-2025-001202,0,0,20250311,browse_search,category_search_listing,1528,2025-03-11 21:46:48
2761,SES-2025-001203,0,0,20250131,session_visit,home_or_landing,968,2025-01-31 11:51:13
2762,SES-2025-001203,0,0,20250131,browse_search,category_search_listing,990,2025-01-31 11:51:40
2763,SES-2025-001204,7136,0,20250314,session_visit,home_or_landing,257,2025-03-14 15:07:55
2764,SES-2025-001204,7136,0,20250314,browse_search,category_search_listing,434,2025-03-14 15:08:19
2765,SES-2025-001204,7136,23,20250314,product_view,product_detail,486,2025-03-14 15:08:51
2766,SES-2025-001204,7136,23,20250314,add_to_cart,cart_modal,610,2025-03-14 15:09:15
2767,SES-2025-001205,0,0,20250701,session_visit,home_or_landing,1054,2025-07-01 11:26:05
2768,SES-2025-001206,0,0,20251014,session_visit,home_or_landing,2475,2025-10-14 19:16:03
2769,SES-2025-001206,0,0,20251014,browse_search,category_search_listing,2613,2025-10-14 19:16:21
2770,SES-2025-001206,0,2,20251014,product_view,product_detail,2551,2025-10-14 19:16:44
2771,SES-2025-001207,6407,0,20250601,session_visit,home_or_landing,379,2025-06-01 17:40:45
2772,SES-2025-001208,2610,0,20251216,session_visit,home_or_landing,1565,2025-12-16 06:25:26
2773,SES-2025-001208,2610,0,20251216,browse_search,category_search_listing,1540,2025-12-16 06:26:02
2774,SES-2025-001208,2610,26,20251216,product_view,product_detail,1850,2025-12-16 06:26:53
2775,SES-2025-001209,4912,0,20251101,session_visit,home_or_landing,4025,2025-11-01 20:45:16
2776,SES-2025-001210,0,0,20250801,session_visit,home_or_landing,2904,2025-08-01 18:29:05
2777,SES-2025-001211,7565,0,20251219,session_visit,home_or_landing,2823,2025-12-19 07:41:51
2778,SES-2025-001211,7565,0,20251219,browse_search,category_search_listing,3020,2025-12-19 07:42:11
2779,SES-2025-001211,7565,17,20251219,product_view,product_detail,2819,2025-12-19 07:43:04
2780,SES-2025-001212,4424,0,20251112,session_visit,home_or_landing,3787,2025-11-12 23:20:09
2781,SES-2025-001213,940,0,20251205,session_visit,home_or_landing,1393,2025-12-05 07:57:27
2782,SES-2025-001213,940,0,20251205,browse_search,category_search_listing,1352,2025-12-05 07:58:00
2783,SES-2025-001213,940,29,20251205,product_view,product_detail,1317,2025-12-05 07:58:34
2784,SES-2025-001214,9097,0,20251122,session_visit,home_or_landing,1048,2025-11-22 19:36:31
2785,SES-2025-001214,9097,0,20251122,browse_search,category_search_listing,990,2025-11-22 19:36:54
2786,SES-2025-001214,9097,23,20251122,product_view,product_detail,1140,2025-11-22 19:37:27
2787,SES-2025-001215,0,0,20250501,session_visit,home_or_landing,3540,2025-05-01 05:13:37
2788,SES-2025-001216,580,0,20251106,session_visit,home_or_landing,2113,2025-11-06 15:27:01
2789,SES-2025-001217,3325,0,20251012,session_visit,home_or_landing,554,2025-10-12 07:37:01
2790,SES-2025-001217,3325,0,20251012,browse_search,category_search_listing,512,2025-10-12 07:37:26
2791,SES-2025-001217,3325,15,20251012,product_view,product_detail,636,2025-10-12 07:38:15
2792,SES-2025-001218,9522,0,20250406,session_visit,home_or_landing,5579,2025-04-06 17:41:29
2793,SES-2025-001218,9522,0,20250406,browse_search,category_search_listing,5686,2025-04-06 17:41:52
2794,SES-2025-001219,0,0,20251220,session_visit,home_or_landing,267,2025-12-20 03:48:30
2795,SES-2025-001219,0,0,20251220,browse_search,category_search_listing,514,2025-12-20 03:49:11
2796,SES-2025-001219,0,18,20251220,product_view,product_detail,398,2025-12-20 03:50:08
2797,SES-2025-001219,0,18,20251220,add_to_cart,cart_modal,444,2025-12-20 03:50:34
2798,SES-2025-001220,4035,0,20251203,session_visit,home_or_landing,1176,2025-12-03 18:11:03
2799,SES-2025-001221,145,0,20251128,session_visit,home_or_landing,1988,2025-11-28 18:34:54
2800,SES-2025-001221,145,0,20251128,browse_search,category_search_listing,1854,2025-11-28 18:35:19
2801,SES-2025-001221,145,12,20251128,product_view,product_detail,2184,2025-11-28 18:35:53
2802,SES-2025-001222,0,0,20250819,session_visit,home_or_landing,1814,2025-08-19 15:56:18
2803,SES-2025-001222,0,0,20250819,browse_search,category_search_listing,2008,2025-08-19 15:56:33
2804,SES-2025-001222,0,17,20250819,product_view,product_detail,1930,2025-08-19 15:57:30
2805,SES-2025-001223,0,0,20250314,session_visit,home_or_landing,511,2025-03-14 00:41:40
2806,SES-2025-001223,0,0,20250314,browse_search,category_search_listing,397,2025-03-14 00:42:14
2807,SES-2025-001223,0,6,20250314,product_view,product_detail,786,2025-03-14 00:42:45
2808,SES-2025-001223,0,6,20250314,add_to_cart,cart_modal,895,2025-03-14 00:43:00
2809,SES-2025-001224,1703,0,20251127,session_visit,home_or_landing,2543,2025-11-27 02:50:23
2810,SES-2025-001224,1703,0,20251127,browse_search,category_search_listing,2723,2025-11-27 02:50:42
2811,SES-2025-001224,1703,21,20251127,product_view,product_detail,2790,2025-11-27 02:51:40
2812,SES-2025-001224,1703,21,20251127,add_to_cart,cart_modal,2851,2025-11-27 02:52:07
2813,SES-2025-001224,1703,21,20251127,checkout_initiated,checkout_step1,2593,2025-11-27 02:52:27
2814,SES-2025-001224,1703,21,20251127,payment_attempted,payment_gateway,3242,2025-11-27 02:52:52
2815,SES-2025-001224,1703,21,20251127,purchase_completed,order_confirmation,2643,2025-11-27 02:52:58
2816,SES-2025-001225,9329,0,20250902,session_visit,home_or_landing,936,2025-09-02 12:30:33
2817,SES-2025-001226,4875,0,20250813,session_visit,home_or_landing,862,2025-08-13 20:31:14
2818,SES-2025-001226,4875,0,20250813,browse_search,category_search_listing,1107,2025-08-13 20:31:24
2819,SES-2025-001226,4875,27,20250813,product_view,product_detail,925,2025-08-13 20:31:42
2820,SES-2025-001227,0,0,20250924,session_visit,home_or_landing,1742,2025-09-24 01:44:18
2821,SES-2025-001227,0,0,20250924,browse_search,category_search_listing,1806,2025-09-24 01:44:51
2822,SES-2025-001227,0,17,20250924,product_view,product_detail,1819,2025-09-24 01:45:49
2823,SES-2025-001227,0,17,20250924,add_to_cart,cart_modal,1907,2025-09-24 01:45:59
2824,SES-2025-001228,8300,0,20250325,session_visit,home_or_landing,2947,2025-03-25 17:40:46
2825,SES-2025-001228,8300,0,20250325,browse_search,category_search_listing,3147,2025-03-25 17:41:19
2826,SES-2025-001228,8300,31,20250325,product_view,product_detail,2940,2025-03-25 17:42:02
2827,SES-2025-001229,2442,0,20251207,session_visit,home_or_landing,827,2025-12-07 15:18:47
2828,SES-2025-001229,2442,0,20251207,browse_search,category_search_listing,923,2025-12-07 15:19:23
2829,SES-2025-001229,2442,18,20251207,product_view,product_detail,940,2025-12-07 15:19:57
2830,SES-2025-001229,2442,18,20251207,add_to_cart,cart_modal,1108,2025-12-07 15:20:21
2831,SES-2025-001230,0,0,20250721,session_visit,home_or_landing,1401,2025-07-21 22:56:49
2832,SES-2025-001230,0,0,20250721,browse_search,category_search_listing,1573,2025-07-21 22:57:15
2833,SES-2025-001230,0,7,20250721,product_view,product_detail,1625,2025-07-21 22:57:30
2834,SES-2025-001231,6989,0,20251017,session_visit,home_or_landing,2425,2025-10-17 23:08:09
2835,SES-2025-001232,1434,0,20250504,session_visit,home_or_landing,638,2025-05-04 00:17:34
2836,SES-2025-001233,0,0,20250715,session_visit,home_or_landing,1370,2025-07-15 13:03:31
2837,SES-2025-001233,0,0,20250715,browse_search,category_search_listing,1415,2025-07-15 13:04:03
2838,SES-2025-001233,0,20,20250715,product_view,product_detail,1659,2025-07-15 13:05:01
2839,SES-2025-001234,8450,0,20250516,session_visit,home_or_landing,1053,2025-05-16 17:34:50
2840,SES-2025-001235,4696,0,20251223,session_visit,home_or_landing,4992,2025-12-23 06:14:45
2841,SES-2025-001235,4696,0,20251223,browse_search,category_search_listing,4855,2025-12-23 06:14:57
2842,SES-2025-001236,9469,0,20251129,session_visit,home_or_landing,910,2025-11-29 19:44:59
2843,SES-2025-001237,147,0,20251112,session_visit,home_or_landing,1273,2025-11-12 16:29:48
2844,SES-2025-001237,147,0,20251112,browse_search,category_search_listing,1384,2025-11-12 16:30:02
2845,SES-2025-001237,147,1,20251112,product_view,product_detail,1534,2025-11-12 16:30:29
2846,SES-2025-001238,7059,0,20251130,session_visit,home_or_landing,2788,2025-11-30 18:10:04
2847,SES-2025-001239,0,0,20250812,session_visit,home_or_landing,1859,2025-08-12 02:59:11
2848,SES-2025-001239,0,0,20250812,browse_search,category_search_listing,1883,2025-08-12 02:59:41
2849,SES-2025-001240,0,0,20250706,session_visit,home_or_landing,2199,2025-07-06 16:38:56
2850,SES-2025-001240,0,0,20250706,browse_search,category_search_listing,2106,2025-07-06 16:39:41
2851,SES-2025-001241,0,0,20250511,session_visit,home_or_landing,383,2025-05-11 04:09:56
2852,SES-2025-001242,2586,0,20250929,session_visit,home_or_landing,2970,2025-09-29 07:15:48
2853,SES-2025-001243,7574,0,20251224,session_visit,home_or_landing,1702,2025-12-24 22:11:22
2854,SES-2025-001243,7574,0,20251224,browse_search,category_search_listing,1589,2025-12-24 22:11:49
2855,SES-2025-001243,7574,27,20251224,product_view,product_detail,1628,2025-12-24 22:12:20
2856,SES-2025-001243,7574,27,20251224,add_to_cart,cart_modal,2048,2025-12-24 22:12:51
2857,SES-2025-001243,7574,27,20251224,checkout_initiated,checkout_step1,1902,2025-12-24 22:13:24
2858,SES-2025-001243,7574,27,20251224,payment_attempted,payment_gateway,2077,2025-12-24 22:13:56
2859,SES-2025-001243,7574,27,20251224,purchase_completed,order_confirmation,1802,2025-12-24 22:14:11
2860,SES-2025-001244,8367,0,20251218,session_visit,home_or_landing,2519,2025-12-18 06:33:04
2861,SES-2025-001245,0,0,20250811,session_visit,home_or_landing,3340,2025-08-11 17:50:29
2862,SES-2025-001245,0,0,20250811,browse_search,category_search_listing,3437,2025-08-11 17:51:03
2863,SES-2025-001245,0,28,20250811,product_view,product_detail,3431,2025-08-11 17:51:57
2864,SES-2025-001245,0,28,20250811,add_to_cart,cart_modal,3624,2025-08-11 17:52:33
2865,SES-2025-001246,0,0,20250330,session_visit,home_or_landing,1928,2025-03-30 17:30:42
2866,SES-2025-001247,0,0,20250502,session_visit,home_or_landing,2342,2025-05-02 22:27:47
2867,SES-2025-001247,0,0,20250502,browse_search,category_search_listing,2304,2025-05-02 22:28:18
2868,SES-2025-001247,0,13,20250502,product_view,product_detail,2350,2025-05-02 22:29:13
2869,SES-2025-001248,0,0,20250531,session_visit,home_or_landing,1427,2025-05-31 15:38:05
2870,SES-2025-001248,0,0,20250531,browse_search,category_search_listing,1315,2025-05-31 15:38:37
2871,SES-2025-001248,0,12,20250531,product_view,product_detail,1576,2025-05-31 15:39:32
2872,SES-2025-001248,0,12,20250531,add_to_cart,cart_modal,1563,2025-05-31 15:39:47
2873,SES-2025-001249,3878,0,20251126,session_visit,home_or_landing,1535,2025-11-26 03:29:18
2874,SES-2025-001250,6473,0,20251116,session_visit,home_or_landing,4094,2025-11-16 21:41:04
2875,SES-2025-001250,6473,0,20251116,browse_search,category_search_listing,4198,2025-11-16 21:41:22
2876,SES-2025-001250,6473,18,20251116,product_view,product_detail,4356,2025-11-16 21:42:09
2877,SES-2025-001251,6044,0,20251115,session_visit,home_or_landing,200,2025-11-15 03:55:21
2878,SES-2025-001252,855,0,20250724,session_visit,home_or_landing,3572,2025-07-24 03:11:52
2879,SES-2025-001252,855,0,20250724,browse_search,category_search_listing,3669,2025-07-24 03:12:22
2880,SES-2025-001253,4032,0,20251129,session_visit,home_or_landing,397,2025-11-29 23:42:01
2881,SES-2025-001254,7599,0,20250707,session_visit,home_or_landing,3393,2025-07-07 07:12:44
2882,SES-2025-001255,3340,0,20251028,session_visit,home_or_landing,2216,2025-10-28 12:38:26
2883,SES-2025-001255,3340,0,20251028,browse_search,category_search_listing,2118,2025-10-28 12:39:11
2884,SES-2025-001255,3340,22,20251028,product_view,product_detail,2239,2025-10-28 12:39:43
2885,SES-2025-001256,5625,0,20250920,session_visit,home_or_landing,501,2025-09-20 00:15:16
2886,SES-2025-001257,7175,0,20251116,session_visit,home_or_landing,778,2025-11-16 19:03:34
2887,SES-2025-001257,7175,0,20251116,browse_search,category_search_listing,966,2025-11-16 19:03:52
2888,SES-2025-001257,7175,10,20251116,product_view,product_detail,991,2025-11-16 19:04:25
2889,SES-2025-001257,7175,10,20251116,add_to_cart,cart_modal,920,2025-11-16 19:05:05
2890,SES-2025-001258,0,0,20251212,session_visit,home_or_landing,3086,2025-12-12 21:51:49
2891,SES-2025-001258,0,0,20251212,browse_search,category_search_listing,3130,2025-12-12 21:51:59
2892,SES-2025-001258,0,6,20251212,product_view,product_detail,3191,2025-12-12 21:52:21
2893,SES-2025-001259,0,0,20250724,session_visit,home_or_landing,5341,2025-07-24 12:52:59
2894,SES-2025-001259,0,0,20250724,browse_search,category_search_listing,5356,2025-07-24 12:53:24
2895,SES-2025-001259,0,7,20250724,product_view,product_detail,5519,2025-07-24 12:54:14
2896,SES-2025-001260,488,0,20250805,session_visit,home_or_landing,280,2025-08-05 15:55:02
